,Experience Level,Employment Type,Job Title,Salary,Remote?,Is rich?
2408,MI,FT,Data Scientist,157000,2,0
2409,MI,FT,Data Scientist,109000,1,0
2410,SE,FT,Data Scientist,102839,2,0
2411,SE,FT,Data Scientist,200000,2,0
2412,SE,FT,Data Scientist,165000,2,0
2413,MI,FT,Data Scientist,153000,1,0
2414,SE,FT,Data Scientist,152500,2,0
2415,EN,FT,Data Scientist,120000,2,1
2416,MI,FT,Data Scientist,135000,2,0
2417,SE,FT,Data Analyst,405000,2,1
2418,SE,FT,Data Engineer,150000,0,0
2419,SE,FT,Data Scientist,240000,0,1
2420,MI,FT,Data Analyst,135000,2,1
2421,SE,FT,Data Scientist,380000,2,1
2422,MI,FT,Data Scientist,120402,0,0
2423,SE,FT,Data Scientist,177000,2,0
2424,SE,FT,Data Scientist,220000,0,1
2425,EN,FT,Machine Learning Engineer,150000,2,1
2426,SE,FT,Data Scientist,144000,1,0
2427,SE,FT,Data Scientist,155499,2,0
2428,EN,FT,Data Engineer,120000,2,1
2429,EN,FT,Machine Learning Engineer,125000,0,0
2430,SE,FT,Data Scientist,120000,1,0
2431,EN,FT,Data Scientist,110037,0,0
2432,SE,FT,Data Engineer,200000,2,1
2433,MI,FT,Data Engineer,200000,2,1
2434,MI,FT,Data Engineer,170000,2,1
2435,MI,FT,Data Engineer,150000,2,1
2436,EX,FT,Data Scientist,250000,0,0
2437,EX,FT,Data Scientist,130026,1,0
2438,EX,FT,Data Scientist,230000,1,0
2439,EN,FT,Machine Learning Engineer,125000,2,0
2440,SE,FT,Data Analyst,120000,2,0
2441,MI,FT,Data Scientist,450000,0,1
2442,SE,FT,Machine Learning Engineer,127221,1,0
2443,SE,FT,Data Scientist,144000,2,0
2444,MI,FT,Data Scientist,150000,2,0
2445,MI,FT,Data Scientist,103000,2,0
2446,SE,FT,Data Engineer,153000,2,0
2447,MI,CT,Machine Learning Engineer,270000,2,1
2448,EX,FT,Data Scientist,153667,2,0
2449,MI,FT,Data Analyst,110000,2,0
2450,EN,FT,Machine Learning Engineer,250000,1,1
2451,EN,FT,Machine Learning Engineer,138000,2,1
2452,MI,FT,Data Engineer,140000,2,0
2453,SE,FT,Data Analyst,170000,2,1
2454,EX,FT,Data Scientist,235000,2,0
2455,EX,FT,Data Analyst,150000,2,0
2456,EN,FT,Data Scientist,225000,2,1
2457,SE,FT,Data Engineer,103160,2,0
2458,SE,FT,Data Engineer,113476,2,0
2459,SE,FT,Data Engineer,150000,2,0
2460,SE,FT,Data Engineer,115000,2,0
2461,MI,FT,Data Scientist,187442,2,1
2462,MI,FT,Data Engineer,106000,2,0
2463,MI,FT,Data Engineer,112872,1,0
2464,SE,FT,Data Engineer,150000,2,0
2465,SE,FT,Data Engineer,276000,0,1
2466,SE,FT,Data Engineer,188000,2,0
2467,SE,FT,Data Engineer,160000,2,0
2468,MI,FT,Data Scientist,105000,2,0
2469,SE,FT,Data Engineer,174000,2,0
2470,SE,FT,Data Analyst,170000,2,1
2471,SE,FT,Data Scientist,165000,2,0
2472,SE,FT,Data Scientist,103691,2,0
2473,MI,FT,Data Scientist,115000,0,0
2474,SE,FT,Data Scientist,260000,0,1
2475,MI,FT,Data Scientist,110000,0,0
2476,MI,FT,Data Engineer,180000,2,1
2477,SE,FT,Data Analyst,200000,2,1
2478,SE,FT,Data Engineer,109024,1,0
2479,SE,FT,Data Engineer,200000,2,1
2480,SE,FT,Machine Learning Engineer,256000,2,1
2481,MI,FT,Data Engineer,110000,2,0
2482,SE,FT,Machine Learning Engineer,185000,1,0
2483,MI,FT,Data Engineer,112000,2,0
2484,SE,FT,Machine Learning Engineer,150000,1,0
2485,SE,CT,Data Scientist,105000,2,0
2486,MI,FT,Data Engineer,111775,0,0
2487,SE,FT,Data Engineer,160000,1,0
2488,SE,FT,Data Scientist,190000,2,0
2489,EX,FT,Data Scientist,141846,0,0
2490,SE,FT,Data Scientist,135000,0,0
2491,MI,FT,Data Scientist,147000,1,0
2492,SE,FT,Data Scientist,174000,2,0
2493,MI,FT,Data Analyst,135000,2,1
2494,SE,FT,Data Engineer,125000,1,0
2495,SE,FT,Machine Learning Engineer,195000,2,0
2496,EX,CT,Data Scientist,416000,2,1
2497,SE,FT,Data Scientist,225000,2,1
2498,MI,FT,Data Scientist,116914,1,0
2499,SE,FT,Data Engineer,114047,2,0
2500,SE,FT,Data Analyst,120000,0,0
2501,EX,FT,Data Scientist,325000,2,1
2502,SE,FT,Machine Learning Engineer,200000,2,0
2503,MI,FT,Data Scientist,160000,2,1
2504,SE,FT,Data Engineer,165000,0,0
2505,SE,FT,Data Engineer,185000,2,0
2506,MI,FT,Data Engineer,110000,2,0
2507,SE,FT,Data Analyst,140000,2,0
2508,SE,FT,Data Scientist,120000,1,0
2509,SE,FT,Data Scientist,152000,2,0
2510,MI,FT,Data Scientist,130000,1,0
2511,SE,FT,Data Scientist,173762,2,0
2512,SE,FT,Data Scientist,148261,2,0
2513,MI,FT,Data Scientist,115000,1,0
2514,SE,FT,Data Scientist,235000,2,1
2515,SE,FT,Data Scientist,190200,2,0
2516,MI,FT,Data Scientist,118000,2,0
2517,MI,FT,Data Scientist,138350,2,0
2518,MI,FT,Data Engineer,130800,2,0
2519,SE,FT,Data Scientist,168000,0,0
2520,MI,FT,Data Scientist,119059,2,0
2521,MI,FT,Data Scientist,423000,1,1
2522,SE,FT,Data Analyst,165000,2,1
2523,SE,FT,Data Scientist,412000,2,1
2524,MI,FT,Data Scientist,151000,2,0
2525,EN,FT,Data Scientist,105000,2,0
